date,SPY_close_20_sma,SPY_close_50_sma,SPY_rsi,SPY_macd,SPY_boll_ub,SPY_boll_lb,AAPL_close_20_sma,AAPL_close_50_sma,AAPL_rsi,AAPL_macd,AAPL_boll_ub,AAPL_boll_lb
1993-03-03,25.004153537750245,24.99040810958199,66.93393178033318,0.03819552048044983,25.686091069590933,24.322216005909556,25.004152393341066,24.990408441294793,66.9339547526138,0.03819695974520698,25.686082051533848,24.322222735148284
1993-03-04,25.005914878845214,25.00297975540161,60.96684185846152,0.05323259691724758,25.690776775727908,24.32105298196252,25.005913734436035,25.00297959645589,60.966435362246955,0.05323287394181264,25.690767679758146,24.321059789113924
1993-03-05,24.998869323730467,25.0117276763916,58.17439343414508,0.05940338867002737,25.671063628715206,24.32667501874573,24.99886884689331,25.01172721862793,58.174139317478236,0.05940302378026274,25.67105685754772,24.3266808362389
1993-03-08,25.020884799957276,25.0414798443134,70.00917846394486,0.10308534569456285,25.765723928160007,24.276045671754545,25.020885848999022,25.04147955087515,70.0092215730498,0.10308528894748648,25.76572262627319,24.276049071724852
1993-03-09,25.03849639892578,25.065766016642254,66.82686267335983,0.12967206049764357,25.830748860992895,24.246243936858665,25.038499450683595,25.065766228569878,66.82723657863045,0.12967292048448442,25.830754115974862,24.246244785392328
1993-03-10,25.06755723953247,25.090204647609166,67.77330912674557,0.15266953149241758,25.920271955117514,24.214842523947425,25.06756181716919,25.09020573752267,67.77387490425542,0.1526719145667279,25.920282462977784,24.214841171360593
1993-03-11,25.091334438323976,25.110528682840282,65.10643825145931,0.1637592554440026,25.985583931448673,24.19708494519928,25.091339015960692,25.11052966939992,65.106017252155,0.16376087424857388,25.9855934378588,24.197084594062584
1993-03-12,25.0957368850708,25.120690854390464,56.17785758370383,0.15132650990103969,25.995727079585933,24.195746690555666,25.095741176605223,25.120692125956218,56.17796196153757,0.1513283444654796,25.995736060577208,24.19574629263324
1993-03-15,25.11599130630493,25.13417483914283,59.0034517599302,0.14888074739695156,26.03754475555778,24.194437857052083,25.115995597839355,25.13417637732721,59.003525453524105,0.14888272922078727,26.037554112217897,24.194437083460812
1993-03-16,25.167948722839355,25.146816074848175,59.0034517599302,0.14524748974585222,26.059862134229842,24.27603531144887,25.16795434951782,25.14681786298752,59.003525453524105,0.14524956370397746,26.059870067967584,24.276038631068058
1993-03-17,25.212861442565917,25.153887777617484,53.828620015918105,0.12899173327067004,26.047978289684597,24.377744595447236,25.212867259979248,25.153889858361445,53.82878407522088,0.12899399652504684,26.04798718546772,24.377747334490778
1993-03-18,25.2665807723999,25.165205618914435,57.81317931856418,0.12659702997530076,26.034471239190886,24.498690305608918,25.266586589813233,25.165207918952493,57.813261096979225,0.1265992730920118,26.034481500019325,24.49869167960714
1993-03-19,25.313964366912842,25.17477297101702,56.53270660642554,0.12037383557207448,26.009878422329315,24.61805031149637,25.313970470428465,25.174775205339703,56.5324838145289,0.12037532331552114,26.009886442747593,24.618054498109338
1993-03-22,25.349867057800292,25.179876380496555,51.98850747238739,0.10347404362204671,25.969370802346553,24.73036331325403,25.349872207641603,25.179878287845188,51.988064620283666,0.10347420620123415,25.969378887391848,24.730365527891358
1993-03-23,25.38930492401123,25.1861386685758,53.49798211305786,0.09307141296503474,25.905788563708416,24.872821284314046,25.38930950164795,25.186140421274548,53.497688847447414,0.09307096909889268,25.905797355308465,24.872821647987436
1993-03-24,25.412891006469728,25.192071362545615,53.49798211305786,0.0838615387035162,25.88405011126484,24.941731901674615,25.412894248962402,25.19207296873394,53.497688847447414,0.08386062539635475,25.88406184805502,24.941726649869786
1993-03-25,25.441797065734864,25.201783204690003,58.083095080964526,0.08781361076446714,25.873718339730143,25.009875791739585,25.441800594329834,25.20178496531951,58.083053692242785,0.08781321174079437,25.873731117933914,25.009870070725754
1993-03-26,25.46186408996582,25.207470321655272,53.073399198747666,0.07908463330919346,25.84765271706405,25.076075462867593,25.46186761856079,25.207471942901613,53.07309768916926,0.07908376717615795,25.84766499307215,25.076070244049433
1993-03-29,25.490763187408447,25.215470058162037,56.13005679135116,0.07948265330943016,25.79555422066393,25.185972154152964,25.49076623916626,25.21547140726229,56.129540359069786,0.07948099293774291,25.795566641344877,25.18596583698764
1993-03-30,25.504708194732665,25.22477422441755,58.089744293319306,0.08432396770320238,25.803479267696073,25.205937121769256,25.50470952987671,25.22477508726574,58.08895591371506,0.08432097152513407,25.80349010324172,25.2059289565117
1993-03-31,25.512483882904053,25.23323405066202,57.399348380876106,0.0857838380838345,25.81149526235782,25.213472503450287,25.512484741210937,25.233234627302302,57.39887423265243,0.0857804184655464,25.811504747748472,25.2134647346734
1993-04-01,25.522880649566652,25.239298343658447,53.94723403842896,0.07910646791636822,25.80352750060369,25.242233798529615,25.522882080078126,25.23929890719327,53.9472421122834,0.07910364028557026,25.803536007871813,25.24222815228444
1993-04-02,25.51025562286377,25.233295652601456,38.85015679648473,0.031849533991543666,25.861733428024923,25.158777817702617,25.51025743484497,25.233296203613282,38.85018538066764,0.03184720228918536,25.861739788254088,25.158775081435852
1993-04-05,25.475643920898438,25.23024683413298,42.867737244742685,0.004095015253039236,25.84875589086782,25.102531950929055,25.475646209716796,25.230247663414996,42.868162864704686,0.004094135066431193,25.848759623275594,25.102532796158
1993-04-06,25.441896533966066,25.22582155592898,41.20174390977585,-0.0231937493367127,25.85099052210433,25.032802545827803,25.44189863204956,25.225822570476126,41.20208029845695,-0.02319377947085144,25.85099091810022,25.032806345998903
1993-04-07,25.409931564331053,25.223424196243286,44.124938653886076,-0.037403559364783234,25.817547695645896,25.00231543301621,25.40993204116821,25.223425030708313,44.12469095561972,-0.037404261247612425,25.817543980080682,25.00232010225574
1993-04-08,25.379718494415282,25.220402075319875,43.19946074991699,-0.05086906817965087,25.792715143081196,24.96672184574937,25.379719734191895,25.220403165233378,43.199755226811995,-0.050868650188366615,25.792710611960324,24.966728856423465
1993-04-12,25.38041219711304,25.22457939147949,53.66159931545435,-0.033158682972981524,25.79370765382064,24.967116740405437,25.380412769317626,25.224580383300783,53.66153081366269,-0.033158734955978986,25.793702185651078,24.967123352984174
1993-04-13,25.3775954246521,25.238951683044434,55.00055652134929,-0.014750582772741438,25.787099255825762,24.968091593478437,25.377595520019533,25.238952560424806,55.00060812272769,-0.014750703531891673,25.78709248158438,24.968098558454685
1993-04-14,25.373009395599365,25.249093971252442,53.88301986497394,-0.0029385146973872622,25.7769331621522,24.96908562904653,25.37300863265991,25.24909423828125,53.88281643895228,-0.002939286234340699,25.776924321560607,24.969092943759215
1993-04-15,25.376348972320557,25.258179206848144,53.88301986497394,0.006347232821315885,25.781624621549117,24.971073323091996,25.376347255706786,25.25817928314209,53.88281643895228,0.00634596035681767,25.781614577974054,24.97107993343952
1993-04-16,25.37176294326782,25.26198066711426,53.88301986497394,0.013548246350367776,25.77133926428299,24.972186622252654,25.371760368347168,25.26198081970215,53.88281643895228,0.01354659604485775,25.77132701951504,24.972193717179294
1993-04-19,25.363799381256104,25.26154472351074,50.070099917794685,0.010677950175942641,25.75893315848724,24.96866560402497,25.363796329498292,25.26154510498047,50.069805951014146,0.010675872646924489,25.75892022656694,24.968672432429646
1993-04-20,25.356720542907716,25.258983612060547,45.98216166905612,-0.0014506371834528409,25.757289708649246,24.956151377166186,25.35671854019165,25.258984756469726,45.98249169178462,-0.0014513728473843912,25.757276900815025,24.956160179568275
1993-04-21,25.346102714538574,25.256068611145018,45.411811967594396,-0.012330110418222517,25.75177433212612,24.940431096951027,25.34610080718994,25.256070251464845,45.4117001328365,-0.012330839308432928,25.751761809870672,24.94043980450921
1993-04-22,25.319558143615723,25.250305786132813,36.608636011566375,-0.04585007829052401,25.773762964785295,24.86535332244615,25.319556045532227,25.250307388305664,36.6083263555241,-0.04585124512848182,25.77375263140754,24.865359459656915
1993-04-23,25.279741764068604,25.241714744567872,34.22673937070344,-0.07997162102014599,25.77861856839483,24.780864959742377,25.279739952087404,25.241716651916505,34.2268743600053,-0.07997146051265958,25.778604769580518,24.78087513459429
1993-04-26,25.23727149963379,25.22676509857178,30.330995128108015,-0.12117339309340025,25.820108325637513,24.654434673630064,25.23726987838745,25.22676670074463,30.330811056701293,-0.12117324991062262,25.82009615295048,24.654443603824422
1993-04-27,25.20276288986206,25.220998725891114,40.30855281139688,-0.13107373029611225,25.792943549892982,24.61258222983114,25.202762126922607,25.221000289916994,40.30872084425662,-0.13107299887790447,25.7929321265891,24.612592127256114
1993-04-28,25.162061882019042,25.22685230255127,39.102895007319916,-0.14153353404590163,25.747337331654645,24.57678643238344,25.162060928344726,25.22685375213623,39.102380790579986,-0.14153476545276433,25.747331497306273,24.57679035938318
1993-04-29,25.127553367614745,25.235181274414064,42.78949946909324,-0.13970665554127848,25.687802151550418,24.56730458367907,25.127553844451903,25.235182914733887,42.790276741460076,-0.1397062386296355,25.687797786516587,24.56730990238722
1993-04-30,25.099238777160643,25.244570541381837,44.00669971278383,-0.13387719171742773,25.637007593618456,24.56146996070283,25.099239921569826,25.244572257995607,44.00728983410302,-0.13387579051919118,25.637002934615445,24.561476908524206
1993-05-03,25.105432415008544,25.255383720397948,49.2404068141866,-0.11515650480628992,25.639736241614866,24.57112858840222,25.105434226989747,25.255385818481447,49.24078806273916,-0.11515434849407313,25.63973209157677,24.571136362402722
1993-05-04,25.109856414794923,25.26620548248291,51.928431497820355,-0.09215951110936871,25.645192774085324,24.57452005550452,25.109857177734376,25.266207237243652,51.92811415860666,-0.09215845183161164,25.645187396639482,24.57452695882927
1993-05-05,25.121359252929686,25.278795318603514,54.025978246824,-0.06747561959937087,25.658653404537645,24.584065101321727,25.121359729766844,25.278796997070312,54.02596846009199,-0.06747452381047125,25.658648260637253,24.584071198896435
1993-05-06,25.124013137817382,25.28327465057373,51.028420072839914,-0.054392118959729174,25.66161086346709,24.586415412167675,25.124013900756836,25.28327583312988,51.02828904239578,-0.05439146126084893,25.661605929549836,24.586421871963836
1993-05-07,25.12578353881836,25.28563537597656,49.262832670444354,-0.04773651821227887,25.662939395111923,24.5886276825248,25.125783252716065,25.285636367797853,49.26256339007386,-0.047736665589422245,25.66293370577804,24.58863279965409
1993-05-10,25.112511444091798,25.28835334777832,51.08546760010286,-0.037761818608935016,25.63088328318812,24.594139604995476,25.112511253356935,25.288354377746582,51.085350095903316,-0.03776214050772708,25.630877913573492,24.594144593140378
1993-05-11,25.101894092559814,25.294604034423827,54.59925862462615,-0.021079360683266657,25.59652508599036,24.607263099129266,25.10189323425293,25.29460479736328,54.59870076566061,-0.021080724963233877,25.596517827654992,24.60726864085087
1993-05-12,25.09127531051636,25.292749099731445,53.22600272923465,-0.010584068088377308,25.563316641728765,24.619233979303953,25.09127531051636,25.29274974822998,53.22635082274101,-0.0105844142686351,25.56331167406703,24.619238946965687
1993-05-13,25.06561517715454,25.282763862609862,43.2700684140944,-0.026157567752889577,25.511302496932082,24.619927857377,25.06561622619629,25.28276481628418,43.27047988809055,-0.026156809086010924,25.51129882744717,24.61993362494541
1993-05-14,25.039070892333985,25.275243072509767,42.763709986683935,-0.03946648144691878,25.451089952439283,24.627051832228688,25.03907241821289,25.27524429321289,42.7637928878175,-0.03946577591190348,25.451088129059986,24.627056707365792
1993-05-17,25.022259330749513,25.27090072631836,46.15857616857194,-0.04240611377320391,25.40911209833086,24.635406563168168,25.02226161956787,25.27090221405029,46.15876695012206,-0.04240515448216442,25.40911269723443,24.63541054190131
1993-05-18,25.0107572555542,25.254932594299316,45.57670371189375,-0.04563252655190908,25.386768204682607,24.634746306425793,25.010758686065675,25.254933891296385,45.57652594755482,-0.045632289866727405,25.38676694686236,24.63475042526899
1993-05-19,25.025799179077147,25.250989723205567,60.9584297163369,-0.006803678637016475,25.45400229988508,24.597596058269215,25.025800704956055,25.250990753173827,60.9582274406233,-0.006803555448325227,25.4540014161491,24.59759999376301
1993-05-20,25.060306358337403,25.247405433654784,62.53115077715436,0.02932694968561833,25.546568250869818,24.574044465804988,25.06030864715576,25.247406120300294,62.53109520023121,0.02932758976595906,25.546569054881097,24.574048239430425
1993-05-21,25.08862066268921,25.240629234313964,54.80310542681195,0.03898743005404981,25.570742387960504,24.606498937417914,25.088621807098388,25.240629768371583,54.802684797555045,0.03898710133129768,25.570742250031223,24.606501364165553
1993-05-24,25.131976222991945,25.241260833740235,57.41899233505063,0.054565234840946886,25.575902380404486,24.688050065579404,25.131976985931395,25.241261024475097,57.41857502546229,0.05456430270509216,25.57590014037542,24.68805383148737
1993-05-25,25.164715003967284,25.240488204956055,58.70587146753741,0.07037507677826582,25.61613272625391,24.71329728168066,25.164715385437013,25.240488204956055,58.70561366557199,0.0703742900232811,25.61613105816441,24.713299712709617
1993-05-26,25.216032791137696,25.246085929870606,65.45203446520497,0.10732515091108397,25.719508368026137,24.712557214249255,25.216034603118896,25.24608585357666,65.45175334735177,0.10732494271340798,25.719505564108744,24.712563642129048
1993-05-27,25.25761833190918,25.253084030151367,62.40183901630412,0.12800238913395745,25.78733040874176,24.727906255076597,25.25762071609497,25.253084297180177,62.40240357886428,0.12800445957066842,25.787335630020923,24.727905802169015
1993-05-28,25.291242027282713,25.25443504333496,58.30672476515379,0.13287827890623305,25.81977091252915,24.762713142036276,25.291242790222167,25.25443473815918,58.305833828891345,0.13287831263811256,25.81977338822719,24.762712192217144
1993-06-01,25.329288482666016,25.26151336669922,63.47098605258793,0.15491952924092445,25.905175991477424,24.753400973854607,25.329288482666016,25.261513023376466,63.47034411458911,0.15491933445144213,25.905178138325446,24.753398827006585
1993-06-02,25.361141014099122,25.27071506500244,62.28384798676793,0.1676019064391987,25.972025285424976,24.750256742773267,25.361141681671143,25.27071502685547,62.28351856381192,0.1676021426897023,25.97202840665346,24.750254956688824
1993-06-03,25.385029602050782,25.277085189819335,59.29794115966102,0.1685765525210492,26.015061870776552,24.75499733332501,25.385031509399415,25.277085800170898,59.298469710604564,0.16857894752407176,26.01506951870939,24.75499350008944
1993-06-04,25.408919525146484,25.281686058044432,56.38775667732601,0.16036936214976905,26.03986925916499,24.777969791127976,25.40892114639282,25.28168659210205,56.38719045297175,0.1603705333253771,26.039875560219272,24.77796673256637
1993-06-07,25.431039142608643,25.281332206726074,53.55649056990206,0.14505985939921473,26.048857296441067,24.81322098877622,25.43104133605957,25.281332664489746,53.556414497879686,0.14506097041931554,26.04886335079231,24.813219321326834
1993-06-08,25.43900337219238,25.279209060668947,46.955783980309285,0.11307878206173427,26.046335530355787,24.831671214028976,25.43900508880615,25.279209365844725,46.95552873011016,0.1130786171733078,26.046341331255576,24.831668846356727
1993-06-09,25.446081829071044,25.276731491088867,49.532059298025686,0.09378535065078353,26.048400234176928,24.84376342396516,25.446084022521973,25.276731910705568,49.531935246907985,0.093784796108217,26.048405685278496,24.84376235976545
1993-06-10,25.455815315246582,25.27319194793701,50.05432186255684,0.07901046786874488,26.049980451197218,24.861650179295946,25.45581684112549,25.273192672729493,50.05417835900349,0.07900961436509135,26.049985911519148,24.86164777073183
1993-06-11,25.48589973449707,25.27213020324707,53.18665291451267,0.07499930181714021,26.027362590761904,24.94443687823224,25.485900115966796,25.272130966186523,53.18624364919609,0.07499776768543498,26.027369615053757,24.944430616879835
1993-06-14,25.51509847640991,25.27213020324707,52.01564624586278,0.06818012543781293,25.985502242350325,25.044694710469496,25.515098762512206,25.272130966186523,52.01559328241713,0.06817883579615369,25.98551058634513,25.044686938679284
1993-06-15,25.53721914291382,25.28168613433838,50.229390050869,0.0578280455462199,25.943818396704728,25.13061988912291,25.53721876144409,25.281686744689942,50.22913787465387,0.05782635391821245,25.94382920660212,25.13060831628606
1993-06-16,25.56287841796875,25.28982639312744,52.00438055491781,0.05329103038913274,25.877645049820444,25.248111786117057,25.562878322601318,25.289826736450195,52.00433001200504,0.053289651359587964,25.877657337352016,25.24809930785062
1993-06-17,25.56730260848999,25.30115215301514,54.89187177173019,0.056183839147440295,25.880836712982973,25.253768503997005,25.567301940917968,25.30115207672119,54.89137783386435,0.05618180831287489,25.880848319453687,25.25375556238225
1993-06-18,25.55765151977539,25.30649341583252,47.55408481142101,0.04100743131830953,25.88241016225338,25.232892877297402,25.55765027999878,25.30649341583252,47.554047727504326,0.04100552127178858,25.88242106827935,25.232879491718208
1993-06-21,25.562176418304443,25.31361240386963,49.40254538572952,0.03291392349853339,25.8765692256182,25.247783610990684,25.56217555999756,25.31361209869385,49.40254278874656,0.032912281938273225,25.876579742099715,25.247771377895404
1993-06-22,25.56228313446045,25.3140092086792,50.034443080510165,0.02761859261704913,25.876512700384282,25.24805356853662,25.56228141784668,25.31400848388672,50.03362791322509,0.027615355049505297,25.876523656522583,25.248039179170778
1993-06-23,25.54815101623535,25.308710441589355,42.58692141886199,0.0046801163094443154,25.897610912504494,25.19869111996621,25.548149013519286,25.308709602355957,42.58675864142942,0.004677186149788071,25.89762115275742,25.19867687428115
1993-06-24,25.535023498535157,25.310891571044923,53.48433273781944,0.013656945033226009,25.860620541837623,25.20942645523269,25.535021209716795,25.310890884399413,53.48444733215737,0.013654745407446711,25.860630004183363,25.209412415250227
1993-06-25,25.52543001174927,25.312716445922852,52.91533594542073,0.019113916805871156,25.837868110913494,25.212991912585043,25.525425815582274,25.31271572113037,52.91514470667238,0.01911155409066012,25.837871837143723,25.212979794020825
1993-06-28,25.5362850189209,25.32024387359619,60.21206443912558,0.04590963778665369,25.87456213829788,25.19800789954392,25.53628263473511,25.320243644714356,60.21248005448468,0.045909303705535365,25.874571535463296,25.19799373400692
1993-06-29,25.52851629257202,25.327400131225588,56.114928976139836,0.056432188393731764,25.842324896014937,25.214707689129106,25.528513717651368,25.327399978637697,56.114671247882264,0.05643162218632014,25.842334536065177,25.21469289923756
1993-06-30,25.522517490386964,25.337033843994142,56.114928976139836,0.0640331936413645,25.816969071234247,25.22806590953968,25.52251434326172,25.337033348083494,56.11467124788228,0.06403245202204033,25.81697678960461,25.228051896918828
1993-07-01,25.51737880706787,25.345595626831056,53.693271421027575,0.06357299776479763,25.799924424234174,25.23483318990157,25.51737470626831,25.345595359802246,53.69358109632097,0.06357334409226567,25.799927652316406,25.234821760220214
1993-07-02,25.509535026550292,25.357676811218262,49.127430738917326,0.05111784648583395,25.786206733726104,25.23286331937448,25.509531021118164,25.357676582336424,49.127332463969715,0.05111782429612788,25.786210597990568,25.23285144424576
1993-07-06,25.4927490234375,25.366535110473635,41.92765751594279,0.01945617662371646,25.797584911248485,25.187913135626516,25.492744541168214,25.36653450012207,41.92771772101406,0.019455865963411867,25.79758757183085,25.18790151050558
1993-07-07,25.49102954864502,25.38071228027344,44.27344873144707,0.00011503590716444023,25.80025078761027,25.18180830967977,25.491024780273438,25.380711326599123,44.273100160384594,0.00011359003761768349,25.800254011945583,25.181795548601293
1993-07-08,25.499142837524413,25.39528347015381,52.53111817987524,0.0077013997855672756,25.808101889375777,25.19018378567305,25.499138355255127,25.395282402038575,52.53120232401388,0.007700602242987742,25.808105803319513,25.19017090719074
1993-07-09,25.509936904907228,25.412341957092284,54.352757441276026,0.019244339820449596,25.823664803959023,25.196209005855433,25.509932231903075,25.41234119415283,54.35256772091532,0.01924329867599539,25.823668150139934,25.196196313666217
1993-07-12,25.514529609680174,25.426920700073243,53.79662656314033,0.026646057822190983,25.832491442485576,25.196567776874772,25.514525890350342,25.4269197845459,53.79697671560044,0.026646206853090604,25.832496764107358,25.196555016593326
1993-07-13,25.520000648498534,25.440434951782226,53.21049106493081,0.030719324492732625,25.84066839158042,25.19933290541665,25.519997215270998,25.44043388366699,53.21071615935373,0.030720100034454134,25.840674526367643,25.199319904174352
1993-07-14,25.532582187652586,25.452546043395998,55.80260983122332,0.04066895000540427,25.86084158428936,25.204322791015812,25.53257884979248,25.452544593811034,55.80249066135675,0.040669294766544795,25.860847119086344,25.204310580498614
1993-07-15,25.53716278076172,25.46074893951416,52.07492631267723,0.03947179522436883,25.866067629888263,25.208257931635174,25.53715877532959,25.460747375488282,52.074565480010214,0.0394711900132414,25.86607220960272,25.20824534105646
1993-07-16,25.533754348754883,25.466110191345216,49.69139372604738,0.032397188968218416,25.86182894337218,25.205679754137584,25.533751678466796,25.46610885620117,49.69197208256134,0.0323981284121686,25.86183497623453,25.205668380699063
1993-07-19,25.539992332458496,25.472885093688966,49.08707532817367,0.02506485693271543,25.860233168065534,25.21975149685146,25.539989471435547,25.472883644104005,49.08687086375101,0.02506517022361976,25.860239223075055,25.21973971979604
1993-07-20,25.54712018966675,25.482147064208984,51.623125056178985,0.02471977126755931,25.863496430276214,25.230743949057285,25.547117519378663,25.482145805358886,51.6232492929938,0.024720351104448923,25.863502943241546,25.23073209551578
1993-07-21,25.552466297149657,25.489991149902345,50.940069804910614,0.022746560361483148,25.865464549686983,25.23946804461233,25.552464866638182,25.48998992919922,50.94012577156665,0.02274719028313754,25.865470869659838,25.239458863616527
1993-07-22,25.56048583984375,25.49214714050293,44.585066162775405,0.0067256800947888,25.844186935578772,25.276784744108728,25.56048450469971,25.49214611053467,44.585049002708836,0.006726037797090356,25.84419338194855,25.276775627450867
1993-07-23,25.557812881469726,25.49750659942627,49.34883827086194,0.0040486400714137005,25.842695627756218,25.272930135183234,25.557811164855956,25.497505226135253,49.34864156987835,0.004048476137523238,25.84270191909712,25.27292041061479
1993-07-26,25.563159465789795,25.511734161376953,54.19502515845193,0.013278042937713508,25.850496895271654,25.275822036307936,25.563157844543458,25.51173236846924,54.1948147487507,0.013277472183098382,25.850502715472246,25.27581297361467
1993-07-27,25.553357887268067,25.525958671569825,53.5053761868784,0.018935042379183642,25.81560366193431,25.291112112601823,25.553355884552,25.52595703125,53.505828341687064,0.018935528682394676,25.815606403088108,25.291105366015895
1993-07-28,25.547119998931883,25.537344398498536,51.39401782605867,0.01888648007745175,25.8006076664227,25.293632331441067,25.547118377685546,25.537342681884766,51.39415134708127,0.01888718044207849,25.800611507658033,25.29362524771306
1993-07-29,25.548011207580565,25.551935424804686,56.34164466636464,0.03000660887858686,25.803855724272864,25.292166690888266,25.54800968170166,25.55193374633789,56.34158522088525,0.030007012540139044,25.803859814731258,25.292159548672064
1993-07-30,25.545337867736816,25.553411102294923,50.77559683706859,0.02700353910280029,25.798799647925094,25.291876087548538,25.545335960388183,25.553409461975097,50.77572512566399,0.02700416214004875,25.79880273772817,25.291869183048195
1993-08-02,25.553357887268067,25.55489742279053,53.26221954713848,0.030030636598382898,25.808889743474477,25.297826031061657,25.553355884552,25.55489547729492,53.26204317495901,0.030030663682254044,25.808892049093668,25.297819720010335
1993-08-03,25.57563486099243,25.561340789794922,53.88883333865163,0.03348080267807774,25.78051839812674,25.37075132385812,25.57563247680664,25.56133876800537,53.888469270021496,0.03347990609971774,25.780519000066292,25.370745953546987
1993-08-04,25.594346809387208,25.565660514831542,53.88883333865163,0.03580237255305718,25.751757058986566,25.43693655978785,25.59434461593628,25.565658378601075,53.88846927002149,0.03580076252558939,25.75175170355591,25.436937528316648
1993-08-05,25.59612865447998,25.56784893035889,51.485236543349686,0.03294750592938556,25.7533685406933,25.438888768266658,25.596126651763917,25.567846908569337,51.48566654733403,0.03294687675268193,25.753363636481662,25.438889667046173
1993-08-06,25.59612865447998,25.5643803024292,52.99119694141292,0.033180325507775166,25.7533685406933,25.438888768266658,25.596126651763917,25.56437801361084,52.99111557388175,0.03317940693981569,25.753363636481662,25.438889667046173
1993-08-09,25.604148387908936,25.565532722473144,58.532124089297575,0.044356461825067584,25.782965991722623,25.425330784095248,25.60414628982544,25.565530014038085,58.53278890881441,0.04435654417902768,25.78296310913708,25.4253294705138
1993-08-10,25.612168979644775,25.56880573272705,57.61825561305114,0.051186286560522376,25.80577291753889,25.41856504175066,25.612166309356688,25.5688032913208,57.61821244581605,0.051186087134411196,25.805768923909667,25.41856369480371
1993-08-11,25.615733528137206,25.567124061584472,57.61825561305114,0.05595396463299096,25.818448905998675,25.413018150275736,25.615730857849123,25.567121543884276,57.61821244581605,0.05595354671178043,25.818444745902656,25.41301696979559
